# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 2000.000000
settleus 100.000000
nsample 64

# Analog Inputs
aichannel 11
ailabel "Ch0 Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

aichannel 10
ailabel "Ch0 Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 99.879646
aicalzero 0.001300
aicalunits "uA"

aichannel 8
ailabel "Standoff"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 0.756760
aicalzero 0.000000
aicalunits "in"

# Digital output
do4 1
do5 1
do6 1
do7 1

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 10.000000
aoamplitude 0.128500
aooffset 2.824000
aoduty 0.500000


## End Configuration ##
#: Fri Oct 16 13:25:57 2020
4.368238e-01	5.300089e-02	4.687292e-01
5.473871e-01	7.662439e-02	4.677815e-01
6.225701e-01	9.348930e-02	4.677815e-01
6.503689e-01	9.866878e-02	4.684133e-01
6.686908e-01	9.885827e-02	4.680974e-01
6.866968e-01	1.065959e-01	4.680974e-01
6.889081e-01	1.101331e-01	4.677815e-01
7.002803e-01	1.042904e-01	4.680974e-01
7.249202e-01	1.077960e-01	4.680974e-01
7.378719e-01	1.138282e-01	4.677815e-01
7.460851e-01	1.079540e-01	4.680974e-01
7.625117e-01	1.128808e-01	4.684133e-01
7.681978e-01	1.236503e-01	4.680974e-01
7.688296e-01	1.135756e-01	4.680974e-01
7.786223e-01	1.185024e-01	4.684133e-01
7.824131e-01	1.211869e-01	4.680974e-01
7.959965e-01	1.167022e-01	4.680974e-01
8.051575e-01	1.255452e-01	4.680974e-01
8.013668e-01	1.294299e-01	4.680974e-01
8.029463e-01	1.274086e-01	4.677815e-01
8.146344e-01	1.286403e-01	4.677815e-01
8.143185e-01	1.281034e-01	4.680974e-01
8.297973e-01	1.277876e-01	4.680974e-01
8.320086e-01	1.369464e-01	4.680974e-01
8.228477e-01	1.359358e-01	4.684133e-01
8.234795e-01	1.291772e-01	4.680974e-01
8.329563e-01	1.353042e-01	4.684133e-01
8.339040e-01	1.397888e-01	4.680974e-01
8.335881e-01	1.340093e-01	4.680974e-01
8.408537e-01	1.376413e-01	4.680974e-01
8.357993e-01	1.425365e-01	4.674656e-01
8.316927e-01	1.369464e-01	4.677815e-01
8.345358e-01	1.409890e-01	4.677815e-01
8.326404e-01	1.436734e-01	4.680974e-01
8.335881e-01	1.419364e-01	4.674656e-01
8.323245e-01	1.471475e-01	4.677815e-01
8.427491e-01	1.406100e-01	4.684133e-01
8.468557e-01	1.428207e-01	4.677815e-01
8.541213e-01	1.457895e-01	4.680974e-01
8.550690e-01	1.429155e-01	4.680974e-01
8.677047e-01	1.440840e-01	4.680974e-01
8.705478e-01	1.480950e-01	4.680974e-01
8.765498e-01	1.481581e-01	4.674656e-01
8.800247e-01	1.461369e-01	4.677815e-01
8.812883e-01	1.495162e-01	4.680974e-01
8.714955e-01	1.497056e-01	4.674656e-01
8.705478e-01	1.486634e-01	4.674656e-01
8.664412e-01	1.522007e-01	4.677815e-01
8.642299e-01	1.489477e-01	4.680974e-01
8.689684e-01	1.482529e-01	4.674656e-01
8.658094e-01	1.494530e-01	4.684133e-01
8.462239e-01	1.443367e-01	4.680974e-01
8.588597e-01	1.462632e-01	4.680974e-01
8.547531e-01	1.486634e-01	4.677815e-01
8.490670e-01	1.461684e-01	4.677815e-01
8.566484e-01	1.481265e-01	4.680974e-01
8.566484e-01	1.554852e-01	4.680974e-01
8.493829e-01	1.497688e-01	4.680974e-01
8.515941e-01	1.456947e-01	4.680974e-01
8.515941e-01	1.496425e-01	4.680974e-01
8.465398e-01	1.493267e-01	4.684133e-01
8.465398e-01	1.425681e-01	4.674656e-01
8.566484e-01	1.486319e-01	4.680974e-01
8.449603e-01	1.499583e-01	4.680974e-01
8.474875e-01	1.438629e-01	4.680974e-01
8.433809e-01	1.502110e-01	4.684133e-01
8.335881e-01	1.440209e-01	4.684133e-01
8.342199e-01	1.400731e-01	4.677815e-01
8.357993e-01	1.467685e-01	4.680974e-01
8.345358e-01	1.381466e-01	4.677815e-01
8.291656e-01	1.393467e-01	4.677815e-01
8.212682e-01	1.466738e-01	4.680974e-01
8.158979e-01	1.391572e-01	4.680974e-01
8.184251e-01	1.356831e-01	4.680974e-01
8.215841e-01	1.396941e-01	4.677815e-01
8.140026e-01	1.359674e-01	4.680974e-01
8.190569e-01	1.300299e-01	4.671497e-01
8.266384e-01	1.362516e-01	4.680974e-01
8.196887e-01	1.355884e-01	4.680974e-01
8.228477e-01	1.312932e-01	4.677815e-01
8.244271e-01	1.338830e-01	4.684133e-01
8.212682e-01	1.264927e-01	4.680974e-01
8.244271e-01	1.277560e-01	4.680974e-01
8.190569e-01	1.329355e-01	4.680974e-01
8.108436e-01	1.276613e-01	4.677815e-01
8.045257e-01	1.246925e-01	4.677815e-01
7.877833e-01	1.231766e-01	4.677815e-01
7.798859e-01	1.185972e-01	4.680974e-01
7.764111e-01	1.230503e-01	4.680974e-01
7.659865e-01	1.196394e-01	4.680974e-01
7.697773e-01	1.130071e-01	4.680974e-01
7.666183e-01	1.181234e-01	4.680974e-01
7.539825e-01	1.200499e-01	4.680974e-01
7.470328e-01	1.098173e-01	4.680974e-01
7.520871e-01	1.111438e-01	4.677815e-01
7.391354e-01	1.176813e-01	4.684133e-01
7.306063e-01	1.036904e-01	4.680974e-01
7.315540e-01	1.069117e-01	4.680974e-01
7.132320e-01	1.097857e-01	4.677815e-01
7.018598e-01	9.901619e-02	4.680974e-01
6.939625e-01	1.071012e-01	4.684133e-01
