# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 2000.000000
settleus 100.000000
nsample 64

# Analog Inputs
aichannel 11
ailabel "Ch0 Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

aichannel 10
ailabel "Ch0 Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 99.879646
aicalzero 0.001300
aicalunits "uA"

aichannel 8
ailabel "Standoff"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 0.756760
aicalzero 0.000000
aicalunits "in"

# Digital output
do4 1
do5 1
do6 1
do7 1

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 10.000000
aoamplitude 0.128500
aooffset 2.824000
aoduty 0.500000

# Meta Parameters
meta float
plate_in 0.250000
cuto2_psig 45.000000
feedrate_ipm 22.000000
soinit_in 0.250000
meta end

## End Configuration ##
#: Fri Oct 30 15:28:40 2020
1.894364e+00	1.169865e-01	1.075880e+00
1.859931e+00	1.041009e-01	1.075564e+00
1.848875e+00	9.721600e-02	1.075564e+00
1.843821e+00	1.099121e-01	1.076196e+00
1.841925e+00	1.101331e-01	1.076512e+00
1.849823e+00	1.045747e-01	1.075880e+00
1.864986e+00	1.014480e-01	1.076512e+00
1.884887e+00	1.014796e-01	1.075564e+00
1.901945e+00	1.087119e-01	1.076196e+00
1.906684e+00	1.172707e-01	1.076196e+00
1.910159e+00	1.159127e-01	1.075880e+00
1.922163e+00	1.099752e-01	1.075248e+00
1.945539e+00	1.092804e-01	1.075880e+00
1.964177e+00	1.177760e-01	1.075880e+00
1.970811e+00	1.243135e-01	1.076196e+00
1.972074e+00	1.187867e-01	1.076196e+00
1.987869e+00	1.144599e-01	1.075880e+00
2.005875e+00	1.238398e-01	1.075880e+00
2.008718e+00	1.312932e-01	1.076196e+00
2.011245e+00	1.263664e-01	1.075564e+00
2.021038e+00	1.211553e-01	1.075880e+00
2.033990e+00	1.238082e-01	1.076196e+00
2.045678e+00	1.315775e-01	1.075880e+00
2.053891e+00	1.357147e-01	1.075880e+00
2.063052e+00	1.301247e-01	1.075564e+00
2.076952e+00	1.263348e-01	1.075564e+00
2.094326e+00	1.299036e-01	1.075564e+00
2.107909e+00	1.381466e-01	1.076196e+00
2.117070e+00	1.412416e-01	1.075564e+00
2.118649e+00	1.351778e-01	1.075880e+00
2.128442e+00	1.315143e-01	1.075880e+00
2.142026e+00	1.382097e-01	1.075880e+00
2.143921e+00	1.484424e-01	1.076512e+00
2.141078e+00	1.430418e-01	1.075880e+00
2.145501e+00	1.377676e-01	1.075564e+00
2.148028e+00	1.392204e-01	1.075880e+00
2.161927e+00	1.454421e-01	1.076196e+00
2.163507e+00	1.459158e-01	1.075564e+00
2.177722e+00	1.415574e-01	1.075880e+00
2.194149e+00	1.377676e-01	1.076196e+00
2.208048e+00	1.395678e-01	1.076196e+00
2.216261e+00	1.486319e-01	1.076196e+00
2.218788e+00	1.528955e-01	1.075880e+00
2.221000e+00	1.496741e-01	1.076196e+00
2.229529e+00	1.453789e-01	1.075880e+00
2.240269e+00	1.427576e-01	1.075564e+00
2.248482e+00	1.504636e-01	1.076196e+00
2.247219e+00	1.525481e-01	1.076196e+00
2.244692e+00	1.465158e-01	1.075880e+00
2.250378e+00	1.469580e-01	1.075880e+00
2.251010e+00	1.548851e-01	1.076512e+00
2.095589e+00	1.676444e-01	1.075248e+00
2.115175e+00	1.403573e-01	1.075564e+00
2.146448e+00	1.418417e-01	1.075564e+00
2.171088e+00	1.464843e-01	1.076512e+00
2.184040e+00	1.503689e-01	1.075564e+00
2.191305e+00	1.526744e-01	1.075880e+00
2.200150e+00	1.442103e-01	1.075248e+00
2.210891e+00	1.417785e-01	1.075880e+00
2.216893e+00	1.446525e-01	1.075880e+00
2.220052e+00	1.517585e-01	1.075880e+00
2.214366e+00	1.535587e-01	1.075880e+00
2.206468e+00	1.485055e-01	1.076196e+00
2.206784e+00	1.411785e-01	1.075880e+00
2.204889e+00	1.450315e-01	1.075880e+00
2.199835e+00	1.502741e-01	1.075880e+00
2.192253e+00	1.445577e-01	1.075880e+00
2.189094e+00	1.395678e-01	1.075880e+00
2.176774e+00	1.471791e-01	1.076196e+00
2.176774e+00	1.492635e-01	1.075880e+00
2.166666e+00	1.431997e-01	1.075564e+00
2.158768e+00	1.380834e-01	1.076196e+00
2.159716e+00	1.353042e-01	1.075880e+00
2.158768e+00	1.382097e-01	1.076512e+00
2.152450e+00	1.427891e-01	1.075880e+00
2.145185e+00	1.402941e-01	1.075880e+00
2.134129e+00	1.352726e-01	1.075564e+00
2.130022e+00	1.322723e-01	1.076196e+00
2.125599e+00	1.332829e-01	1.075564e+00
2.122124e+00	1.348936e-01	1.075564e+00
2.111068e+00	1.342304e-01	1.075880e+00
2.100328e+00	1.297141e-01	1.075248e+00
2.090219e+00	1.273454e-01	1.076512e+00
2.080742e+00	1.299036e-01	1.076512e+00
2.066527e+00	1.291140e-01	1.076196e+00
2.061473e+00	1.239661e-01	1.076196e+00
2.058945e+00	1.224818e-01	1.076196e+00
2.056102e+00	1.234292e-01	1.075880e+00
2.052312e+00	1.234924e-01	1.075880e+00
2.045046e+00	1.201763e-01	1.076196e+00
2.043151e+00	1.140177e-01	1.075880e+00
2.040939e+00	1.131966e-01	1.076196e+00
2.032410e+00	1.143967e-01	1.075880e+00
2.017879e+00	1.175865e-01	1.075880e+00
1.996398e+00	1.167970e-01	1.076196e+00
1.979340e+00	1.104805e-01	1.076196e+00
1.966704e+00	1.064380e-01	1.076196e+00
1.954700e+00	1.093436e-01	1.075564e+00
1.940485e+00	1.113964e-01	1.075880e+00
1.919952e+00	1.059011e-01	1.075880e+00
1.904473e+00	1.018586e-01	1.075880e+00
1.893416e+00	1.026481e-01	1.076512e+00
1.877622e+00	1.056169e-01	1.075880e+00
1.867829e+00	1.004058e-01	1.075880e+00
1.867829e+00	9.389987e-02	1.075880e+00
1.868461e+00	9.295240e-02	1.076512e+00
1.865933e+00	9.153120e-02	1.075880e+00
1.854877e+00	9.336297e-02	1.075880e+00
1.837187e+00	9.431043e-02	1.076196e+00
1.821076e+00	8.881513e-02	1.075880e+00
1.806545e+00	8.723602e-02	1.075880e+00
1.788539e+00	8.606748e-02	1.075880e+00
1.771481e+00	9.004684e-02	1.076827e+00
1.747157e+00	8.802557e-02	1.076196e+00
1.722201e+00	8.205654e-02	1.075564e+00
1.707038e+00	7.867724e-02	1.075880e+00
1.688400e+00	8.066691e-02	1.075564e+00
1.671658e+00	8.177229e-02	1.076512e+00
1.658074e+00	7.182389e-02	1.076196e+00
1.649545e+00	7.277136e-02	1.075248e+00
1.634698e+00	7.514003e-02	1.076196e+00
1.619851e+00	7.997211e-02	1.075880e+00
1.605320e+00	7.403465e-02	1.075248e+00
1.596475e+00	6.645492e-02	1.075880e+00
1.585419e+00	6.225448e-02	1.075880e+00
1.581944e+00	6.503372e-02	1.076196e+00
1.572783e+00	6.942365e-02	1.075564e+00
1.558252e+00	7.176073e-02	1.076512e+00
1.545300e+00	6.658124e-02	1.076512e+00
1.534875e+00	5.824354e-02	1.075880e+00
1.530137e+00	5.991740e-02	1.076196e+00
1.514974e+00	6.544428e-02	1.075880e+00
1.506129e+00	6.168600e-02	1.076196e+00
1.500759e+00	5.707500e-02	1.075880e+00
1.497600e+00	5.852778e-02	1.075564e+00
1.487175e+00	6.310720e-02	1.076196e+00
1.479278e+00	6.234923e-02	1.076196e+00
1.477067e+00	5.322197e-02	1.075564e+00
1.476751e+00	4.829514e-02	1.075564e+00
1.483700e+00	5.236924e-02	1.075880e+00
1.480541e+00	5.720133e-02	1.076196e+00
1.476435e+00	5.663285e-02	1.075880e+00
1.472644e+00	5.069539e-02	1.075564e+00
1.474223e+00	4.687394e-02	1.075880e+00
1.479278e+00	5.003216e-02	1.076196e+00
1.476751e+00	5.476949e-02	1.075248e+00
1.475803e+00	5.243241e-02	1.076512e+00
1.474539e+00	4.851621e-02	1.076512e+00
1.476435e+00	4.718976e-02	1.076196e+00
1.470117e+00	5.391677e-02	1.076196e+00
1.458429e+00	5.429576e-02	1.076196e+00
1.450215e+00	4.542116e-02	1.075564e+00
1.450531e+00	4.709502e-02	1.076196e+00
1.444845e+00	5.344304e-02	1.075880e+00
1.436000e+00	5.739082e-02	1.076512e+00
1.429682e+00	5.252716e-02	1.075880e+00
1.430314e+00	4.573698e-02	1.075880e+00
1.437264e+00	4.463160e-02	1.075248e+00
1.441054e+00	5.110596e-02	1.076196e+00
1.439159e+00	5.726449e-02	1.075248e+00
1.433789e+00	5.710658e-02	1.075248e+00
1.430314e+00	5.022166e-02	1.076196e+00
1.434737e+00	4.662128e-02	1.075564e+00
1.441054e+00	5.300089e-02	1.076512e+00
1.442002e+00	6.051746e-02	1.075880e+00
1.441370e+00	5.413785e-02	1.075564e+00
1.451479e+00	4.936893e-02	1.075564e+00
1.456217e+00	5.666443e-02	1.075880e+00
1.453058e+00	6.241239e-02	1.075880e+00
1.460640e+00	5.432734e-02	1.075564e+00
1.465378e+00	5.325355e-02	1.075880e+00
1.488439e+00	5.287456e-02	1.076196e+00
1.506445e+00	5.830670e-02	1.075880e+00
1.513079e+00	6.405467e-02	1.076512e+00
1.523819e+00	6.042271e-02	1.076196e+00
1.539614e+00	5.615911e-02	1.075880e+00
1.559515e+00	5.739082e-02	1.075564e+00
1.575626e+00	6.449682e-02	1.075564e+00
1.581944e+00	6.983422e-02	1.076196e+00
1.592684e+00	6.617068e-02	1.076196e+00
1.610374e+00	6.114910e-02	1.075248e+00
1.630276e+00	6.553903e-02	1.075880e+00
1.643859e+00	7.378199e-02	1.075564e+00
1.649861e+00	7.378199e-02	1.075880e+00
1.658706e+00	6.642333e-02	1.076196e+00
1.682398e+00	6.926573e-02	1.076196e+00
1.693139e+00	7.880356e-02	1.076196e+00
1.692507e+00	8.723602e-02	1.076196e+00
1.692191e+00	7.861407e-02	1.075248e+00
1.701668e+00	7.359250e-02	1.076196e+00
1.715251e+00	7.634015e-02	1.075564e+00
1.725992e+00	8.565690e-02	1.075880e+00
1.728203e+00	9.074164e-02	1.075880e+00
1.725044e+00	8.849931e-02	1.075880e+00
1.731994e+00	8.483577e-02	1.075880e+00
1.739891e+00	8.707811e-02	1.076196e+00
1.747157e+00	9.311031e-02	1.075880e+00
1.749684e+00	9.554214e-02	1.075880e+00
1.759477e+00	9.093114e-02	1.075880e+00
1.777167e+00	9.017316e-02	1.075564e+00
1.792646e+00	1.005321e-01	1.075880e+00
1.791066e+00	1.047641e-01	1.075880e+00
1.803702e+00	9.320506e-02	1.076512e+00
1.817286e+00	9.194177e-02	1.076196e+00
1.841925e+00	1.006585e-01	1.076196e+00
1.858668e+00	1.104805e-01	1.075880e+00
1.867513e+00	1.098489e-01	1.076196e+00
1.879201e+00	1.058064e-01	1.075880e+00
1.895944e+00	1.028692e-01	1.075564e+00
1.914581e+00	1.077329e-01	1.076196e+00
1.927217e+00	1.146810e-01	1.076196e+00
1.927533e+00	1.199552e-01	1.075880e+00
1.937010e+00	1.133861e-01	1.076196e+00
1.957227e+00	1.107964e-01	1.076512e+00
1.976813e+00	1.172707e-01	1.076512e+00
1.985658e+00	1.251978e-01	1.075880e+00
1.986290e+00	1.238082e-01	1.076196e+00
1.999557e+00	1.186287e-01	1.075880e+00
2.016931e+00	1.193551e-01	1.075880e+00
2.025776e+00	1.311037e-01	1.075880e+00
2.027988e+00	1.305352e-01	1.075564e+00
2.031462e+00	1.248820e-01	1.076196e+00
2.049153e+00	1.234608e-01	1.075880e+00
2.064000e+00	1.282297e-01	1.076196e+00
2.075372e+00	1.344199e-01	1.075880e+00
2.079479e+00	1.359674e-01	1.075880e+00
2.081374e+00	1.330618e-01	1.076196e+00
2.092430e+00	1.317669e-01	1.075564e+00
2.103487e+00	1.364095e-01	1.076196e+00
2.107277e+00	1.404521e-01	1.075248e+00
2.105066e+00	1.400099e-01	1.075880e+00
2.116438e+00	1.336935e-01	1.076196e+00
2.136024e+00	1.363464e-01	1.075564e+00
2.145817e+00	1.448420e-01	1.076196e+00
2.140446e+00	1.457895e-01	1.075880e+00
2.148028e+00	1.359674e-01	1.075564e+00
2.160980e+00	1.377676e-01	1.076196e+00
2.175827e+00	1.435787e-01	1.075880e+00
2.184988e+00	1.490108e-01	1.075880e+00
2.192885e+00	1.500215e-01	1.076196e+00
2.202046e+00	1.411153e-01	1.075248e+00
2.215629e+00	1.384624e-01	1.076196e+00
2.229845e+00	1.433892e-01	1.076196e+00
2.236479e+00	1.512848e-01	1.075880e+00
2.238374e+00	1.540956e-01	1.076196e+00
2.239953e+00	1.462632e-01	1.075564e+00
2.251957e+00	1.427576e-01	1.075880e+00
2.256064e+00	1.480002e-01	1.075880e+00
2.253853e+00	1.530218e-01	1.076196e+00
2.249430e+00	1.506847e-01	1.075564e+00
2.250378e+00	1.468948e-01	1.076196e+00
2.249114e+00	1.500531e-01	1.076512e+00
2.245955e+00	1.540640e-01	1.075880e+00
2.238690e+00	1.502426e-01	1.075880e+00
2.232056e+00	1.472107e-01	1.075880e+00
2.234267e+00	1.455368e-01	1.075564e+00
2.234899e+00	1.505584e-01	1.075880e+00
2.232056e+00	1.524533e-01	1.075564e+00
2.228581e+00	1.502110e-01	1.076196e+00
2.220368e+00	1.464211e-01	1.075880e+00
2.221316e+00	1.440840e-01	1.076512e+00
2.218788e+00	1.479370e-01	1.076196e+00
2.197308e+00	1.702973e-01	1.075880e+00
2.115175e+00	1.541272e-01	1.075248e+00
2.114227e+00	1.386519e-01	1.076196e+00
2.132233e+00	1.389677e-01	1.076196e+00
2.146764e+00	1.449999e-01	1.076196e+00
2.148660e+00	1.493582e-01	1.076196e+00
2.146448e+00	1.377360e-01	1.075564e+00
2.152450e+00	1.415258e-01	1.076196e+00
2.150555e+00	1.431365e-01	1.075564e+00
2.156241e+00	1.439577e-01	1.075564e+00
2.152450e+00	1.425681e-01	1.075564e+00
2.144869e+00	1.355568e-01	1.075880e+00
2.144553e+00	1.335355e-01	1.075880e+00
2.143289e+00	1.347988e-01	1.076512e+00
2.135392e+00	1.399152e-01	1.075880e+00
2.125283e+00	1.407363e-01	1.076196e+00
2.117070e+00	1.364727e-01	1.075880e+00
2.114859e+00	1.287666e-01	1.075564e+00
2.109805e+00	1.301878e-01	1.075248e+00
2.093378e+00	1.320512e-01	1.075564e+00
2.078531e+00	1.311985e-01	1.076196e+00
2.067159e+00	1.261137e-01	1.075880e+00
2.053891e+00	1.248820e-01	1.076196e+00
2.045046e+00	1.287351e-01	1.075880e+00
2.024829e+00	1.267138e-01	1.075564e+00
